Date,MW,Mvar
11/03/2012 13:15,5.7,1.76
11/03/2012 13:30,5.56,1.75
11/03/2012 13:45,5.48,1.74
11/03/2012 14:00,5.58,1.76
11/03/2012 14:15,5.71,1.76
11/03/2012 14:30,5.79,1.79
11/03/2012 14:45,5.68,1.79
11/03/2012 15:00,5.68,1.81
11/03/2012 15:15,5.51,1.81
11/03/2012 15:30,5.46,1.79
11/03/2012 15:45,5.53,1.79
11/03/2012 16:00,5.62,1.77
11/03/2012 16:15,5.7,1.77
11/03/2012 16:30,5.44,1.62
11/03/2012 16:45,5.76,1.73
11/03/2012 17:00,5.69,1.69
11/03/2012 17:15,5.65,1.59
11/03/2012 17:30,5.65,1.56
11/03/2012 17:45,5.73,1.58
11/03/2012 18:00,5.74,1.53
11/03/2012 18:15,5.85,1.52
11/03/2012 18:30,6.07,1.52
11/03/2012 18:45,6.23,1.54
11/03/2012 19:00,6.25,1.59
11/03/2012 19:15,6.21,1.6
11/03/2012 19:30,6.22,1.6
11/03/2012 19:45,6.35,1.65
11/03/2012 20:00,6.45,1.67
11/03/2012 20:15,6.53,1.73
11/03/2012 20:30,6.72,1.8
11/03/2012 20:45,6.64,1.74
11/03/2012 21:00,6.74,1.75
11/03/2012 21:15,6.63,1.73
11/03/2012 21:30,6.46,1.66
11/03/2012 21:45,6.31,1.62
11/03/2012 22:00,6.21,1.54
11/03/2012 22:15,6.02,1.52
11/03/2012 22:30,5.9,1.52
11/03/2012 22:45,5.77,1.51
11/03/2012 23:00,5.51,1.38
11/03/2012 23:15,5.48,1.37
11/03/2012 23:30,5.47,1.38
11/03/2012 23:45,5.51,1.38
11/04/2012 00:00,5.37,1.32
11/04/2012 00:15,5.31,1.27
11/04/2012 00:30,5.36,1.28
11/04/2012 00:45,5.37,1.31
11/04/2012 01:00,5.07,1.23
11/04/2012 01:15,4.78,1.19
11/04/2012 01:30,4.66,1.2
11/04/2012 01:45,4.49,1.19
11/04/2012 02:00,4.39,1.19
11/04/2012 02:15,4.25,1.16
11/04/2012 02:30,4.14,1.13
11/04/2012 02:45,4.04,1.13
11/04/2012 03:00,3.96,1.15
11/04/2012 03:15,3.89,1.14
11/04/2012 03:30,3.82,1.15
11/04/2012 03:45,3.75,1.15
11/04/2012 04:00,3.72,1.14
11/04/2012 04:15,3.64,1.14
11/04/2012 04:30,3.67,1.16
11/04/2012 04:45,3.62,1.15
11/04/2012 05:00,3.49,1.07
11/04/2012 05:15,3.57,1.1
11/04/2012 05:30,3.55,1.07
11/04/2012 05:45,3.48,1.04
11/04/2012 06:00,3.59,1.09
11/04/2012 06:15,3.49,0.9
11/04/2012 06:30,3.54,0.88
11/04/2012 06:45,3.57,0.86
11/04/2012 07:00,3.78,0.99
11/04/2012 07:15,3.89,0.99
11/04/2012 07:30,3.94,1
11/04/2012 07:45,4.08,1.03
11/04/2012 08:00,4.38,1.16
11/04/2012 08:15,4.45,1.24
11/04/2012 08:30,4.47,1.21
11/04/2012 08:45,4.66,1.29
11/04/2012 09:00,4.69,1.31
11/04/2012 09:15,4.87,1.36
11/04/2012 09:30,5.04,1.38
11/04/2012 09:45,4.96,1.39
11/04/2012 10:00,5.23,1.48
11/04/2012 10:15,5.39,1.58
11/04/2012 10:30,5.28,1.57
11/04/2012 10:45,5.45,1.67
11/04/2012 11:00,5.46,1.68
11/04/2012 11:15,5.47,1.68
11/04/2012 11:30,5.49,1.72
11/04/2012 11:45,5.51,1.68
11/04/2012 12:00,5.61,1.79
11/04/2012 12:15,5.67,1.8
11/04/2012 12:30,5.69,1.78
11/04/2012 12:45,5.61,1.75
11/04/2012 13:00,5.51,1.78
11/04/2012 13:15,5.63,1.85
11/04/2012 13:30,5.54,1.81
11/04/2012 13:45,5.52,1.86
11/04/2012 14:00,5.45,1.87
11/04/2012 14:15,5.56,1.85
